OID_,CID,name,POINT_X,POINT_Y
582,27,thr582,-68.1765446,44.363348546000054
583,27,thr583,-68.1766485,44.363625641000056
584,27,thr584,-68.17626073,44.363741528000048
585,27,thr585,-68.17713926,44.363836992000074
586,27,thr586,-68.17639175,44.363764518000039
587,27,thr587,-68.17639147,44.363546581000037
588,27,thr588,-68.1768418,44.363215774000025
589,27,thr589,-68.17713872,44.363181895000025
590,27,thr590,-68.17611505,44.364019831000064
591,27,thr591,-68.17696781,44.363431961000060
592,27,thr592,-68.17708488,44.363338849000058
593,27,thr593,-68.17652974,44.363204080000060
594,27,thr594,-68.1762013,44.364045868000062
595,27,thr595,-68.17673231,44.363140822000048
596,27,thr596,-68.17658976,44.363035909000075
597,27,thr597,-68.17622673,44.363889299000050
598,27,thr598,-68.17633485,44.363423262000026
599,27,thr599,-68.17682623,44.363752630000079
600,27,thr600,-68.17659256,44.363718347000031
601,27,thr601,-68.1773243,44.363654407000070
602,27,thr602,-68.17643737,44.363317657000039
603,27,thr603,-68.17682465,44.363537389000044
604,27,thr604,-68.17621024,44.363499517000037
605,27,thr605,-68.17718011,44.363613652000026
606,27,thr606,-68.1760721,44.363848494000081
607,27,thr607,-68.17652266,44.363556775000063
608,27,thr608,-68.17675691,44.363821395000059
609,27,thr609,-68.17689976,44.363294307000047
610,27,thr610,-68.17623012,44.363321566000025
611,29,shab611,-68.55872398,44.166607260000035
612,29,shab612,-68.55877526,44.166368179000074
613,29,shab613,-68.55842554,44.166307993000032
614,29,shab614,-68.55794849,44.166394925000077
615,29,shab615,-68.55818689,44.166715061000048
616,29,shab616,-68.55920605,44.166495976000078
617,29,shab617,-68.55901289,44.166605082000046
618,29,shab618,-68.5591422,44.167219100000068
619,29,shab619,-68.55893718,44.166837838000049
620,29,shab620,-68.55833035,44.166334424000070
621,29,shab621,-68.55845639,44.166481944000054
622,29,shab622,-68.5594813,44.166869030000043
623,29,shab623,-68.55915694,44.167096952000065
624,29,shab624,-68.55810271,44.166742377000048
625,29,shab625,-68.55938429,44.166694254000049
626,29,shab626,-68.55865582,44.167237823000050
627,29,shab627,-68.55847499,44.167210277000038
628,29,shab628,-68.55934933,44.166517660000068
629,29,shab629,-68.55866012,44.166446238000049
630,29,shab630,-68.55881993,44.166777864000039
631,29,shab631,-68.55889335,44.167225935000033
632,29,shab632,-68.55930218,44.166639761000056
633,29,shab633,-68.55797505,44.166781530000037
634,29,shab634,-68.55820965,44.167217806000053
635,29,shab635,-68.55831868,44.166842067000061
636,29,shab636,-68.5592565,44.166571299000054
637,29,shab637,-68.55877528,44.167205040000056
638,29,shab638,-68.5587909,44.166450846000032
639,29,shab639,-68.55807742,44.167011736000063
640,29,shab640,-68.55872667,44.166898236000065
641,29,shab641,-68.55862067,44.166169000000025
642,29,shab642,-68.55895184,44.166476556000077
643,29,shab643,-68.55903845,44.166406391000066
644,29,shab644,-68.55904147,44.166988996000043
645,29,shab645,-68.55922071,44.166959755000050
646,29,shab646,-68.55808452,44.166875899000047
647,29,shab647,-68.55816964,44.166373409000073
648,29,shab648,-68.55935001,44.166833377000046
649,29,shab649,-68.55842974,44.166846045000057
650,29,shab650,-68.55907335,44.166893784000081
651,29,shab651,-68.55830036,44.167303160000074
652,29,shab652,-68.55816758,44.167128244000025
653,29,shab653,-68.55880298,44.167046955000046
654,29,shab654,-68.55868474,44.166687077000063
655,52,sch655,-68.03414479,44.333605446000035
656,52,sch656,-68.03184285,44.331275195000046
657,52,sch657,-68.03244737,44.332632830000080
658,52,sch658,-68.03123378,44.333406045000061
659,52,sch659,-68.0307177,44.332439773000033
660,52,sch660,-68.03271206,44.334089835000043
661,52,sch661,-68.03417791,44.332576325000048
662,52,sch662,-68.03149444,44.327159765000033
663,52,sch663,-68.03176726,44.328877889000069
664,52,sch664,-68.03305422,44.327118716000030
665,52,sch665,-68.03151088,44.329640411000071
666,52,sch666,-68.03095601,44.333222048000039
667,52,sch667,-68.03348532,44.334095870000056
668,52,sch668,-68.03360829,44.333047825000051
669,52,sch669,-68.03144686,44.327628294000078
670,52,sch670,-68.03330445,44.328747355000075
671,52,sch671,-68.03221203,44.329810168000051
672,52,sch672,-68.03265005,44.334651963000056
673,52,sch673,-68.03251587,44.332901677000052
674,52,sch674,-68.03206892,44.328261953000037
675,52,sch675,-68.03091492,44.335879623000039
676,52,sch676,-68.03145532,44.333339006000074
677,52,sch677,-68.02999795,44.333875870000043
678,52,sch678,-68.03212543,44.329758215000027
679,52,sch679,-68.03066581,44.334117456000058
680,52,sch680,-68.03329804,44.329592739000077
681,52,sch681,-68.03263461,44.330997771000057
682,52,sch682,-68.03220243,44.336438192000060
683,52,sch683,-68.03292369,44.329921565000063
684,52,sch684,-68.03195257,44.330630178000035
685,52,sch685,-68.0320574,44.333353968000040
686,52,sch686,-68.0320543,44.330039557000077
687,52,sch687,-68.03241142,44.331796958000041
688,52,sch688,-68.03185717,44.335586915000079
689,52,sch689,-68.03234,44.331231560000049
690,52,sch690,-68.03347156,44.333279769000058
691,52,sch691,-68.03365916,44.329083447000073
692,52,sch692,-68.03174137,44.328009129000066
693,52,sch693,-68.03199313,44.328396926000039
694,52,sch694,-68.03279129,44.327464204000080
695,52,sch695,-68.03398128,44.332693322000068
696,52,sch696,-68.03540075,44.332957791000069
697,52,sch697,-68.03256491,44.329462195000076
698,52,sch698,-68.03241779,44.326521420000063
699,52,sch699,-68.03071983,44.333687351000037
700,52,sch700,-68.03201641,44.331444639000040
701,52,sch701,-68.03237957,44.329719717000046
702,52,sch702,-68.03146278,44.328712104000033
703,52,sch703,-68.03234115,44.333044265000069
704,52,sch704,-68.03167673,44.332373232000066
705,52,sch705,-68.03317274,44.334847508000053
706,52,sch706,-68.03154741,44.330071394000072
707,52,sch707,-68.03278828,44.332741457000054
708,52,sch708,-68.03196441,44.327829950000080
709,52,sch709,-68.03155733,44.327060404000065
710,52,sch710,-68.03031082,44.335001658000067
711,52,sch711,-68.03271082,44.329848975000061
712,52,sch712,-68.03152754,44.333026631000052
713,52,sch713,-68.03214199,44.326877967000030
714,52,sch714,-68.03413946,44.332183894000025
715,52,sch715,-68.03239749,44.333579958000030
716,52,sch716,-68.03136737,44.333705751000025
717,52,sch717,-68.03190369,44.334844315000055
718,52,sch718,-68.03252142,44.329300894000028
719,52,sch719,-68.03178753,44.333580906000066
720,52,sch720,-68.03083386,44.333292747000030
721,52,sch721,-68.03258587,44.326395660000060
722,52,sch722,-68.03330208,44.332180317000052
723,52,sch723,-68.03306951,44.329996234000077
724,52,sch724,-68.03069138,44.333473993000041
725,52,sch725,-68.0332385,44.329918214000031
726,52,sch726,-68.03107842,44.328059133000068
727,52,sch727,-68.03454566,44.332547321000050
728,52,sch728,-68.03077393,44.335362623000037
729,52,sch729,-68.03290795,44.335697330000073
730,52,sch730,-68.0327772,44.329493241000080
731,52,sch731,-68.0304681,44.333879045000060
732,52,sch732,-68.03288928,44.328269299000056
733,52,sch733,-68.03326505,44.331226181000034
734,52,sch734,-68.03175715,44.332399353000028
735,52,sch735,-68.03271676,44.335779716000047
736,52,sch736,-68.03203612,44.335826850000046
737,52,sch737,-68.03108799,44.328539855000031
738,52,sch738,-68.03385342,44.332561638000072
739,52,sch739,-68.03249716,44.329660415000035
740,52,sch740,-68.03453685,44.331772331000025
741,52,sch741,-68.03280704,44.334433067000077
742,52,sch742,-68.03268872,44.335882068000046
743,52,sch743,-68.03250144,44.328959467000061
744,52,sch744,-68.03220526,44.328692460000070
745,52,sch745,-68.03457441,44.332899163000036
746,52,sch746,-68.03345189,44.332703616000060
747,52,sch747,-68.03365258,44.332970901000067
748,52,sch748,-68.03214527,44.327470348000077
749,52,sch749,-68.03278212,44.333596588000034
750,52,sch750,-68.03371367,44.332253685000069
751,52,sch751,-68.03169278,44.331203325000047
752,52,sch752,-68.03211367,44.335091463000026
753,52,sch753,-68.03229911,44.335547568000038
754,52,sch754,-68.03266576,44.333480908000070
755,52,sch755,-68.03075801,44.332888126000057
756,52,sch756,-68.03223792,44.327640884000061
757,52,sch757,-68.03229951,44.335826873000030
758,52,sch758,-68.03146389,44.327540481000028
759,52,sch759,-68.03058272,44.333106965000070
760,52,sch760,-68.0321329,44.336357000000078
761,52,sch761,-68.03122989,44.335702066000067
762,52,sch762,-68.03186467,44.335007408000081
763,52,sch763,-68.0320422,44.333641244000034
764,52,sch764,-68.03346407,44.334704303000080
765,52,sch765,-68.03327625,44.332036013000049
766,52,sch766,-68.03121654,44.329374066000071
767,52,sch767,-68.03298863,44.332091022000043
768,52,sch768,-68.03335625,44.331549347000077
769,52,sch769,-68.03336988,44.332858164000072
770,52,sch770,-68.03149899,44.328917534000027
771,52,sch771,-68.03501013,44.332722718000070
772,52,sch772,-68.03180918,44.329608919000066
773,52,sch773,-68.03109261,44.334048378000034
774,52,sch774,-68.03444794,44.332409757000050
775,52,sch775,-68.03205651,44.333529336000026
776,52,sch776,-68.03351536,44.329021136000051
777,52,sch777,-68.03210488,44.330795497000054
778,52,sch778,-68.03207898,44.331144875000064
779,52,sch779,-68.03119721,44.327771022000036
780,52,sch780,-68.03261159,44.329137449000029
781,52,sch781,-68.03216979,44.332916730000079
782,52,sch782,-68.0331874,44.329697346000046
783,52,sch783,-68.03396486,44.332563358000073
784,52,sch784,-68.03422545,44.333474645000081
785,52,sch785,-68.03354135,44.330941795000058
786,52,sch786,-68.03068061,44.333203057000048
787,52,sch787,-68.0348462,44.332412305000048
788,52,sch788,-68.03225947,44.328085257000055
789,52,sch789,-68.03141465,44.329768882000053
790,52,sch790,-68.03071616,44.332699445000060
791,52,sch791,-68.03033668,44.332867630000067
792,52,sch792,-68.03440956,44.331949206000047
793,52,sch793,-68.03386813,44.333941203000052
794,52,sch794,-68.031795,44.331163646000050
795,52,sch795,-68.03298792,44.330046626000069
796,52,sch796,-68.03121143,44.328983789000063
797,52,sch797,-68.03270792,44.334851670000035
798,52,sch798,-68.03063478,44.333767341000055
799,52,sch799,-68.03173872,44.331840934000070
800,52,sch800,-68.03143363,44.329000512000050
801,52,sch801,-68.03224076,44.328814071000068
802,52,sch802,-68.03243951,44.329778874000056
803,52,sch803,-68.03377337,44.332912344000079
804,52,sch804,-68.0316609,44.327358852000032
805,52,sch805,-68.03132178,44.329302945000052
806,52,sch806,-68.03155588,44.334410073000072
807,52,sch807,-68.03242029,44.326788071000067
808,52,sch808,-68.03213268,44.334034247000034
809,52,sch809,-68.03062591,44.332591461000050
810,52,sch810,-68.03213615,44.331031443000029
811,52,sch811,-68.03194571,44.327268120000042
812,52,sch812,-68.03192733,44.335917677000054
813,52,sch813,-68.03309786,44.335851610000077
814,52,sch814,-68.03242091,44.330643807000058
815,52,sch815,-68.03281514,44.330760970000028
816,52,sch816,-68.03060013,44.335047308000071
817,52,sch817,-68.03114321,44.328146856000046
818,52,sch818,-68.03128825,44.333904323000070
819,52,sch819,-68.0328889,44.332976707000057
820,52,sch820,-68.0317786,44.334624576000067
821,52,sch821,-68.03167378,44.329918513000052
822,52,sch822,-68.03333143,44.329849174000060
823,52,sch823,-68.03167754,44.334604211000055
824,52,sch824,-68.03321242,44.332395998000038
825,52,sch825,-68.03270395,44.332338807000042
826,52,sch826,-68.03176503,44.326959447000036
827,52,sch827,-68.03056848,44.333211169000037
828,52,sch828,-68.03106637,44.335327701000040
829,52,sch829,-68.03146416,44.332705213000054
830,52,sch830,-68.03232122,44.326920902000040
831,52,sch831,-68.03195237,44.332674589000078
832,52,sch832,-68.03254125,44.328198802000031
833,52,sch833,-68.03141877,44.331873959000063
834,52,sch834,-68.03198195,44.331549266000081
835,52,sch835,-68.03245449,44.326703018000046
836,52,sch836,-68.03241037,44.330420363000030
837,52,sch837,-68.03220166,44.327773612000044
838,52,sch838,-68.03361186,44.333254550000049
839,52,sch839,-68.03272482,44.326668361000031
840,52,sch840,-68.03045788,44.332592509000051
841,52,sch841,-68.03147417,44.333094564000078
842,52,sch842,-68.0310857,44.335843196000042
843,52,sch843,-68.03120069,44.332321392000040
844,52,sch844,-68.03132733,44.334953789000053
845,52,sch845,-68.03214711,44.327073259000031
846,52,sch846,-68.03281967,44.329947341000036
847,52,sch847,-68.0315979,44.335494604000075
848,52,sch848,-68.0337075,44.333062599000073
849,52,sch849,-68.03312542,44.330368869000040
850,52,sch850,-68.03162634,44.331488768000042
851,52,sch851,-68.03378703,44.334068846000037
852,52,sch852,-68.03319067,44.328195701000027
853,52,sch853,-68.03204814,44.329921969000054
854,52,sch854,-68.03320445,44.335240365000061
855,52,sch855,-68.03191997,44.331816458000048
856,52,sch856,-68.03201356,44.331652206000058
857,52,sch857,-68.03248481,44.335535524000079
858,52,sch858,-68.03526643,44.333141120000050
859,52,sch859,-68.03443376,44.332110957000054
860,52,sch860,-68.03264467,44.326812693000079
861,52,sch861,-68.03295962,44.333152406000067
862,52,sch862,-68.0331122,44.330843178000066
863,52,sch863,-68.03384478,44.333458518000043
864,52,sch864,-68.03208385,44.326542107000080
865,52,sch865,-68.03228772,44.330082990000051
866,52,sch866,-68.03227548,44.328311975000076
867,52,sch867,-68.03251712,44.331207075000066
868,52,sch868,-68.03283161,44.327076301000034
869,52,sch869,-68.0321431,44.330479384000057
870,52,sch870,-68.03305915,44.332047508000073
871,52,sch871,-68.03313001,44.334196207000048
872,52,sch872,-68.03179758,44.331027617000075
873,52,sch873,-68.0317879,44.330513936000045
874,52,sch874,-68.03302751,44.328760847000069
875,52,sch875,-68.03369112,44.333520074000035
876,52,sch876,-68.03253696,44.331631923000032
877,52,sch877,-68.03370478,44.327775423000048
878,52,sch878,-68.03365355,44.333729785000060
879,52,sch879,-68.03084403,44.332119580000040
880,52,sch880,-68.03224805,44.329175097000075
881,52,sch881,-68.03362761,44.332176878000041
882,52,sch882,-68.0305485,44.335286095000072
883,52,sch883,-68.03128635,44.332649032000063
884,52,sch884,-68.03359112,44.331211413000062
885,52,sch885,-68.03342398,44.331420640000033
886,52,sch886,-68.03124366,44.332129212000041
887,52,sch887,-68.03317954,44.328077828000062
888,52,sch888,-68.03328277,44.327356009000027
889,52,sch889,-68.03209135,44.329577860000029
890,52,sch890,-68.03335673,44.332081264000067
891,52,sch891,-68.03301361,44.330981919000067
892,52,sch892,-68.03276476,44.332106221000060
893,52,sch893,-68.03239349,44.335406905000070
894,52,sch894,-68.03273812,44.333290003000059
895,52,sch895,-68.03359542,44.332466782000040
896,52,sch896,-68.03340601,44.331271858000036
897,52,sch897,-68.03322283,44.328298845000063
898,52,sch898,-68.03095582,44.335063643000069
899,52,sch899,-68.03305354,44.334599825000055
900,52,sch900,-68.03287427,44.332031130000075
901,52,sch901,-68.03193932,44.335353487000077
902,52,sch902,-68.03476547,44.332452329000034
903,52,sch903,-68.03317105,44.327205546000073
904,52,sch904,-68.0322607,44.333705935000069
905,52,sch905,-68.03310382,44.332994147000079
906,52,sch906,-68.03193338,44.333291164000059
907,52,sch907,-68.0317394,44.332187882000028
908,52,sch908,-68.03048113,44.333534980000081
909,52,sch909,-68.03331404,44.333348160000071
910,52,sch910,-68.03116076,44.333302875000072
911,52,sch911,-68.0324175,44.331129567000062
912,52,sch912,-68.03301282,44.328569147000053
913,52,sch913,-68.03292967,44.332590215000039
914,52,sch914,-68.03232565,44.329123643000059
915,52,sch915,-68.03071971,44.334912852000059
916,52,sch916,-68.03340329,44.329213176000053
917,52,sch917,-68.03127398,44.329807180000046
918,52,sch918,-68.03267459,44.333745911000051
919,52,sch919,-68.03246419,44.327596278000044
920,52,sch920,-68.03186027,44.329041929000027
921,52,sch921,-68.0323601,44.334791726000049
922,52,sch922,-68.03390785,44.333336350000025
923,52,sch923,-68.03124694,44.332849492000037
924,52,sch924,-68.03380294,44.331969646000061
925,52,sch925,-68.03240406,44.327999290000037
926,52,sch926,-68.03377936,44.331575699000041
927,52,sch927,-68.03257724,44.333388678000063
928,52,sch928,-68.03451978,44.333121921000043
929,52,sch929,-68.03157869,44.329737240000043
930,52,sch930,-68.03055413,44.335470013000077
931,52,sch931,-68.03091567,44.334375425000076
932,52,sch932,-68.03248141,44.331068106000032
933,52,sch933,-68.03183026,44.335822637000035
934,52,sch934,-68.03347244,44.331138082000052
935,52,sch935,-68.03147764,44.334023934000072
936,52,sch936,-68.03100034,44.334592592000035
937,52,sch937,-68.03319011,44.330045296000037
938,52,sch938,-68.03162891,44.330181250000066
939,52,sch939,-68.0307746,44.336116221000054
940,52,sch940,-68.03404938,44.331881537000072
941,52,sch941,-68.03049131,44.335406353000053
942,52,sch942,-68.03345614,44.333943988000044
943,52,sch943,-68.03310875,44.333576434000065
944,52,sch944,-68.03296859,44.333731596000064
945,52,sch945,-68.03109219,44.334479680000072
946,52,sch946,-68.03308163,44.333419202000073
947,52,sch947,-68.03175886,44.330429478000042
948,52,sch948,-68.03378966,44.333758021000051
949,52,sch949,-68.03096382,44.332835833000047
950,52,sch950,-68.03263527,44.330647508000027
951,52,sch951,-68.03249177,44.335407108000027
952,52,sch952,-68.03226999,44.332703899000080
953,52,sch953,-68.03236488,44.327260871000078
954,52,sch954,-68.0304328,44.333805016000042
955,52,sch955,-68.03294261,44.329637422000076
956,52,sch956,-68.03174098,44.327141091000044
957,52,sch957,-68.03284527,44.330079242000068
958,52,sch958,-68.03333503,44.329019400000050
959,52,sch959,-68.03162185,44.330404230000056
960,52,sch960,-68.03271232,44.334309438000048
961,52,sch961,-68.03308261,44.328832196000064
962,52,sch962,-68.0335818,44.327660232000028
963,52,sch963,-68.03198136,44.336164788000076
964,52,sch964,-68.03406594,44.332404073000077
965,52,sch965,-68.03208711,44.332957420000071
966,52,sch966,-68.03100574,44.328113673000075
967,52,sch967,-68.03067888,44.334288191000041
968,52,sch968,-68.03267571,44.336130690000061
969,52,sch969,-68.03299063,44.330450290000044
970,52,sch970,-68.0328618,44.331795325000030
971,52,sch971,-68.03183499,44.333986191000065
972,52,sch972,-68.03080841,44.334946316000071
973,52,sch973,-68.03225002,44.329038990000072
974,52,sch974,-68.03532779,44.333237860000054
975,52,sch975,-68.03187477,44.327960663000056
976,52,sch976,-68.03348205,44.331580729000052
977,52,sch977,-68.03217488,44.329597259000025
978,52,sch978,-68.03352963,44.328746419000026
979,52,sch979,-68.03416793,44.331981777000067
980,52,sch980,-68.03265755,44.333640551000030
981,52,sch981,-68.0320675,44.334350051000058
982,52,sch982,-68.03245357,44.328794139000081
983,52,sch983,-68.03244347,44.335016557000074
984,52,sch984,-68.0326403,44.330114617000049
985,52,sch985,-68.03287346,44.332678370000053
986,52,sch986,-68.03042086,44.334996329000035
987,52,sch987,-68.03150838,44.335850840000035
988,52,sch988,-68.03300883,44.329703251000069
989,52,sch989,-68.03268535,44.326495508000050
990,52,sch990,-68.03365335,44.331468017000077
991,52,sch991,-68.03311335,44.332707320000054
992,52,sch992,-68.03173933,44.327657354000053
993,52,sch993,-68.03458652,44.331840305000071
994,52,sch994,-68.03408742,44.331562103000067
995,52,sch995,-68.03052442,44.332677625000031
996,52,sch996,-68.03240383,44.329979296000033
997,52,sch997,-68.03173822,44.329378266000049
998,52,sch998,-68.03347224,44.329595827000048
999,52,sch999,-68.03096586,44.332280039000068
1000,52,sch1000,-68.03057071,44.333904132000043
1001,52,sch1001,-68.03182802,44.333704553000075
1002,52,sch1002,-68.03097476,44.332395362000057
1003,52,sch1003,-68.03175457,44.330946850000032
1004,52,sch1004,-68.03335748,44.333701719000032
1005,52,sch1005,-68.03310276,44.333965047000049
1006,52,sch1006,-68.03221164,44.331679234000035
1007,52,sch1007,-68.03226611,44.332482669000058
1008,52,sch1008,-68.03208217,44.335604008000075
1009,52,sch1009,-68.03251902,44.333661285000062
1010,52,sch1010,-68.03470702,44.332988450000073
1011,52,sch1011,-68.03364646,44.334424226000067
1012,52,sch1012,-68.03247108,44.331524632000026
1013,52,sch1013,-68.03183909,44.332366679000074
1014,52,sch1014,-68.03301165,44.335117470000057
1015,52,sch1015,-68.03257181,44.331754444000069
1016,52,sch1016,-68.03348142,44.332078110000054
1017,52,sch1017,-68.03239855,44.332743756000070
1018,52,sch1018,-68.03314763,44.333273563000034
1019,52,sch1019,-68.03267601,44.326268023000068
1020,52,sch1020,-68.03187509,44.335290979000035
1021,52,sch1021,-68.03213167,44.331583860000080
1022,52,sch1022,-68.03260869,44.335343004000038
1023,52,sch1023,-68.03293929,44.331054768000058
1024,52,sch1024,-68.03080674,44.335106051000025
1025,52,sch1025,-68.03139517,44.328810647000068
1026,52,sch1026,-68.03383779,44.331697386000030
1027,52,sch1027,-68.03470985,44.333086091000041
1028,52,sch1028,-68.03192539,44.333646676000058
1029,52,sch1029,-68.03369995,44.327923788000078
1030,52,sch1030,-68.03483065,44.332118386000047
1031,52,sch1031,-68.03370475,44.332620909000070
1032,52,sch1032,-68.03254886,44.327995666000049
1033,52,sch1033,-68.03343871,44.328400470000076
1034,52,sch1034,-68.03069307,44.333602845000030
1035,52,sch1035,-68.03210717,44.332006515000046
1036,52,sch1036,-68.03428283,44.332230435000042
1037,52,sch1037,-68.03332338,44.333077345000049
1038,52,sch1038,-68.03091878,44.333479751000027
1039,52,sch1039,-68.03108223,44.334692236000080
1040,52,sch1040,-68.03281805,44.335341336000056
1041,52,sch1041,-68.03299177,44.333644888000038
1042,52,sch1042,-68.03181297,44.333148589000075
1043,52,sch1043,-68.03210735,44.326455098000054
1044,52,sch1044,-68.03146926,44.332804037000074
1045,52,sch1045,-68.03150003,44.335266589000071
1046,52,sch1046,-68.03192326,44.334074801000042
1047,52,sch1047,-68.0319724,44.326351150000050
1048,52,sch1048,-68.03291833,44.334735041000044
1049,52,sch1049,-68.03195796,44.329800302000081
1050,52,sch1050,-68.0318586,44.329516368000043
1051,52,sch1051,-68.03246176,44.330785400000025
1052,52,sch1052,-68.03109145,44.333018039000081
1053,52,sch1053,-68.03225126,44.329419694000080
1054,52,sch1054,-68.03427335,44.331844828000044
1055,52,sch1055,-68.03151418,44.333856566000065
1056,52,sch1056,-68.03145725,44.329939815000046
1057,52,sch1057,-68.03289228,44.327301898000030
1058,52,sch1058,-68.0336104,44.328872937000028
1059,52,sch1059,-68.03208457,44.327218465000044
1060,52,sch1060,-68.03299164,44.335213616000033
1061,52,sch1061,-68.03162245,44.329398045000062
1062,52,sch1062,-68.03117688,44.332191501000068
1063,52,sch1063,-68.03426869,44.332049838000046
1064,52,sch1064,-68.03493778,44.333106702000066
1065,52,sch1065,-68.03296984,44.330639596000026
1066,52,sch1066,-68.0332519,44.335065902000053
1067,52,sch1067,-68.0321305,44.328826722000031
1068,52,sch1068,-68.03336925,44.334510525000042
1069,52,sch1069,-68.03191019,44.326496383000062
1070,52,sch1070,-68.03220972,44.331478757000070
1071,52,sch1071,-68.0316079,44.329504635000035
1072,52,sch1072,-68.03329285,44.334957376000034
1073,52,sch1073,-68.03045973,44.333390852000036
1074,52,sch1074,-68.03359419,44.333365529000048
1075,52,sch1075,-68.03277232,44.327365723000071
1076,52,sch1076,-68.03470876,44.332136438000077
1077,52,sch1077,-68.03108185,44.329544861000045
1078,52,sch1078,-68.03497345,44.332124228000055
1079,52,sch1079,-68.03455552,44.333456515000080
1080,52,sch1080,-68.0331196,44.332490035000035
1081,52,sch1081,-68.03361341,44.332552972000030
1082,52,sch1082,-68.03146824,44.332605587000046
1083,52,sch1083,-68.03176967,44.334814162000043
1084,52,sch1084,-68.03270299,44.327489859000025
1085,52,sch1085,-68.03486792,44.332544785000039
1086,52,sch1086,-68.03130331,44.333580864000055
1087,52,sch1087,-68.03161098,44.333428743000070
1088,52,sch1088,-68.03449396,44.332671826000080
1089,52,sch1089,-68.03329902,44.328880489000028
1090,52,sch1090,-68.03257739,44.328074037000079
1091,52,sch1091,-68.03446864,44.331887866000045
1092,52,sch1092,-68.03245201,44.328086469000027
1093,52,sch1093,-68.0329541,44.335419322000064
1094,52,sch1094,-68.03377117,44.329209119000041
1095,52,sch1095,-68.03325662,44.332591551000064
1096,52,sch1096,-68.03159738,44.328749113000072
1097,52,sch1097,-68.03169327,44.329134980000049
1098,52,sch1098,-68.03116073,44.335804537000058
1099,52,sch1099,-68.03072152,44.334700433000080
1100,52,sch1100,-68.03327751,44.331040489000031
1101,52,sch1101,-68.03234482,44.328730446000066
1102,52,sch1102,-68.03401889,44.333167680000031
1103,52,sch1103,-68.03183377,44.326767993000033
1104,52,sch1104,-68.0306856,44.335249832000045
1105,52,sch1105,-68.03168914,44.333471890000055
1106,52,sch1106,-68.03112815,44.331903586000067
1107,52,sch1107,-68.03230807,44.327977547000046
1108,52,sch1108,-68.0321815,44.335861183000077
1109,52,sch1109,-68.03261001,44.335160483000038
1110,52,sch1110,-68.03313351,44.330530060000058
1111,52,sch1111,-68.03203161,44.331049364000080
1112,52,sch1112,-68.03393622,44.333531212000025
1113,52,sch1113,-68.03070189,44.334521321000068
1114,52,sch1114,-68.03301009,44.331323645000055
1115,52,sch1115,-68.03105401,44.329201747000070
1116,52,sch1116,-68.03325333,44.332711539000059
1117,52,sch1117,-68.03199778,44.329171088000066
1118,52,sch1118,-68.03185709,44.333384777000049
1119,52,sch1119,-68.03262606,44.330549988000030
1120,52,sch1120,-68.03121807,44.334799700000076
1121,52,sch1121,-68.03199006,44.326583113000027
1122,52,sch1122,-68.03119861,44.334022399000048
1123,52,sch1123,-68.0315008,44.328286090000063
1124,52,sch1124,-68.03177695,44.327901908000058
1125,52,sch1125,-68.03356906,44.334019726000065
1126,52,sch1126,-68.03338008,44.329358852000041
1127,52,sch1127,-68.03293999,44.332317300000057
1128,52,sch1128,-68.03343517,44.327733415000068
1129,52,sch1129,-68.03202577,44.330563125000026
1130,52,sch1130,-68.03369953,44.332718219000071
1131,52,sch1131,-68.03486345,44.332849452000062
1132,52,sch1132,-68.03315529,44.334940756000037
1133,52,sch1133,-68.03228912,44.334625035000045
1134,52,sch1134,-68.03168235,44.333835776000058
1135,52,sch1135,-68.03284393,44.330278957000075
1136,52,sch1136,-68.03222157,44.326520549000065
1137,52,sch1137,-68.03219196,44.335548880000033
1138,52,sch1138,-68.03158675,44.328177774000039
1139,52,sch1139,-68.03237761,44.334273024000026
1140,52,sch1140,-68.0321514,44.333058760000029
1141,52,sch1141,-68.03241473,44.335790209000038
1142,52,sch1142,-68.03354465,44.330561405000026
1143,52,sch1143,-68.03026255,44.333588462000080
1144,52,sch1144,-68.0314032,44.332457440000042
1145,52,sch1145,-68.03206617,44.326960447000033
1146,52,sch1146,-68.03131866,44.334855170000026
1147,52,sch1147,-68.03417276,44.332283387000075
1148,52,sch1148,-68.03113837,44.328294512000070
1149,52,sch1149,-68.03379784,44.332768783000063
1150,52,sch1150,-68.03168825,44.326645876000043
1151,52,sch1151,-68.03136187,44.328226008000058
1152,52,sch1152,-68.03146372,44.333423911000068
1153,52,sch1153,-68.03189085,44.332297419000042
1154,52,sch1154,-68.0345789,44.332282678000070
1155,52,sch1155,-68.03166886,44.334802560000071
1156,52,sch1156,-68.03243379,44.334481354000047
1157,52,sch1157,-68.0336277,44.328989561000071
1158,52,sch1158,-68.03349626,44.333763120000071
1159,52,sch1159,-68.03284031,44.331669150000039
1160,52,sch1160,-68.03187997,44.327750363000064
1161,52,sch1161,-68.03480094,44.333305874000075
1162,52,sch1162,-68.03283867,44.332141426000078
1163,52,sch1163,-68.03137333,44.329660048000051
1164,52,sch1164,-68.03257768,44.328301425000063
1165,52,sch1165,-68.03111435,44.334606397000073
1166,52,sch1166,-68.03054081,44.336001708000026
1167,52,sch1167,-68.0311787,44.327601112000025
1168,52,sch1168,-68.03089198,44.335674957000037
1169,52,sch1169,-68.03176418,44.333878853000044
1170,52,sch1170,-68.03072164,44.334788578000030
1171,52,sch1171,-68.03192316,44.332842268000036
1172,52,sch1172,-68.03048158,44.334858342000075
1173,52,sch1173,-68.03187603,44.334421951000081
