OID_,CID,POINT_X,POINT_Y,OID_1
635,68,-68.245460862077266,44.157649589974085,
636,68,-68.248336759673066,44.147496275771914,
637,68,-68.248642941083347,44.157401022043757,
638,68,-68.249770931257842,44.148265660767606,
639,68,-68.247898883191226,44.149937441773147,
640,68,-68.252412665482098,44.150512783487670,
641,68,-68.249383993072627,44.148722147264778,
642,68,-68.246838981082760,44.152454644700697,
643,68,-68.248943687090389,44.148465312893052,
644,68,-68.245900862326494,44.156655401671742,
645,68,-68.249591951710329,44.154469244823645,
646,68,-68.246158237457735,44.145622659461992,
647,68,-68.244735539291696,44.157587998494819,
648,68,-68.246006612396172,44.156717140396665,
649,68,-68.248220480407554,44.152818109998009,
650,68,-68.245130632108499,44.145988935814330,
651,68,-68.246857568153132,44.146308172934994,
652,68,-68.246396140797060,44.154468035684374,
653,68,-68.245427698247454,44.145086501238211,
654,68,-68.247970198059022,44.151471257801461,
655,68,-68.245341743165227,44.157453793010063,
656,68,-68.247146919959278,44.143251749766591,
657,68,-68.246931699412471,44.154100813574416,
658,68,-68.243679290453201,44.143136285167600,
659,68,-68.246194441976513,44.149205204288137,
660,68,-68.246993751266700,44.157465354083001,
661,68,-68.245541564830091,44.155531491177669,
662,68,-68.249133700349262,44.153830168319075,
663,68,-68.245798149282109,44.143892469813352,
664,68,-68.251521375529592,44.154236355926685,
665,68,-68.248181854540633,44.145597748925240,
666,68,-68.248768196204821,44.148369987066872,
667,68,-68.246545391883842,44.157867765163132,
668,68,-68.246784940541659,44.154520070820922,
669,68,-68.249879019831496,44.155858537997858,
670,68,-68.248328412257592,44.146310477880718,
671,68,-68.247149300295916,44.144400313473284,
672,68,-68.253140059085069,44.154531080562492,
673,68,-68.250166975810657,44.156065269457031,
674,68,-68.246394645220789,44.156992283517354,
675,68,-68.252960704080465,44.154739527935135,
676,68,-68.250118882546872,44.149452080059859,
677,68,-68.249365857831776,44.152862322984674,
678,68,-68.245216985497109,44.145493533396234,
679,68,-68.247810842602803,44.142491420495048,
680,68,-68.245130361038719,44.141882719711759,
681,68,-68.246806144184234,44.145331014880242,
682,68,-68.247839820869729,44.149328902822390,
683,68,-68.244467831982035,44.145117085610025,
684,68,-68.245667608581982,44.146775988966397,
685,68,-68.247740925677874,44.149312857083430,
686,68,-68.252097938254565,44.151749707765532,
687,68,-68.250139276740526,44.155568238091234,
688,68,-68.243914410369598,44.142629790822639,
689,68,-68.252760010040106,44.154639239784331,
690,68,-68.244894326264614,44.157790397645385,
691,68,-68.249649002925537,44.152497383677655,
692,68,-68.247145016832576,44.153911417431573,
693,68,-68.247230462510856,44.148521082389266,
694,68,-68.245655631646173,44.145165282755670,
695,68,-68.250371058544943,44.148445008348858,
696,68,-68.247563726214139,44.143999213057270,
697,68,-68.250518545249975,44.149184660830485,
698,68,-68.245435631536793,44.144435694449669,
699,68,-68.250253904613658,44.155025884024155,
700,68,-68.249639754521183,44.155792753905359,
701,68,-68.247251976314033,44.153538350066469,
702,68,-68.250175426446503,44.149164411783261,
703,68,-68.246633758430562,44.148751656604418,
704,68,-68.252203317034116,44.150435854669524,
705,68,-68.248398357573535,44.153310747336945,
706,68,-68.246119700232953,44.145705469133986,
707,68,-68.244367255665111,44.156439307865242,
708,68,-68.249367848774114,44.154518256155711,
709,68,-68.251451250712194,44.150466877486735,
710,68,-68.249253433764011,44.144094333461283,
711,68,-68.247279233104962,44.146322940362097,
712,68,-68.246877062691567,44.157965479258621,
713,68,-68.249016281160664,44.151299912068851,
714,68,-68.245253785230204,44.147059849175889,
715,68,-68.246962460418672,44.142768330674585,
716,68,-68.246858778187857,44.143560994770212,
717,68,-68.248594899814805,44.147979490033038,
718,68,-68.248261966771793,44.144544902278767,
719,68,-68.249553025664795,44.145126978932126,
720,68,-68.247793933145090,44.155474678063968,
721,68,-68.247912730376754,44.145654975075445,
722,68,-68.244574252389725,44.155738172052907,
723,68,-68.247302853657061,44.147547626653648,
724,68,-68.247167618585479,44.155670497869323,
725,68,-68.244618635477252,44.147003660695361,
726,68,-68.250793647685043,44.155793450707620,
727,68,-68.250482475836748,44.152192170904186,
728,68,-68.249422637987095,44.144410326413833,
729,68,-68.250389940065702,44.153229210768302,
730,68,-68.251688752632901,44.150969210085520,
731,68,-68.250365686768362,44.155906512370450,
732,68,-68.245985588212250,44.157879385498916,
733,68,-68.250798779271292,44.152312059653241,
734,68,-68.248661897811360,44.152754343429081,
735,68,-68.251951183959250,44.151688195698625,
736,68,-68.248545955090947,44.156772651106962,
737,68,-68.246379407981237,44.145274812458354,
738,68,-68.246973074176481,44.156772130254808,
739,68,-68.248559813107306,44.157676304974075,
740,68,-68.245380196369467,44.145293091844678,
741,68,-68.251049774125079,44.148536715774128,
742,68,-68.246662950910093,44.144565725112329,
743,68,-68.248097016407485,44.145015100554815,
744,68,-68.247736015885835,44.149980050962199,
745,68,-68.248321822813523,44.151938177721604,
746,68,-68.246425134630272,44.143240400809077,
747,68,-68.243972329639860,44.143484004037305,
748,68,-68.250399658120500,44.149492350675644,
749,68,-68.248600169538008,44.150185440789699,
750,68,-68.245896810547208,44.146041076304869,
751,68,-68.250179941580598,44.150656122358043,
752,68,-68.249405270545935,44.146523640254713,
753,68,-68.247169533426131,44.148001929327904,
754,68,-68.252501512550225,44.150142417605196,
755,68,-68.248467609499244,44.147673450050547,
756,68,-68.247594917867218,44.145621495628859,
757,68,-68.247548834056943,44.153667968391801,
758,68,-68.251385996962767,44.152735458838322,
759,68,-68.250416142114886,44.153859722756181,
760,68,-68.246699119692835,44.145469754931696,
761,68,-68.245406677699862,44.142025327001988,
762,68,-68.248158186912747,44.151841525087832,
763,68,-68.245719329946155,44.145543492618060,
764,68,-68.248288943713533,44.149259095065986,
765,68,-68.248733607119448,44.144968822012913,
766,68,-68.247928927692612,44.153896576936006,
767,68,-68.248827486796017,44.157105924909501,
768,68,-68.248006988763905,44.150783073566572,
769,68,-68.247719935639452,44.148808827807670,
770,68,-68.250487615156942,44.155371183996465,
771,68,-68.250773239207376,44.148259129748510,
772,68,-68.247727937940112,44.145431744520863,
773,68,-68.246028537702273,44.146768406651177,
774,68,-68.251674848263065,44.149385979747080,
775,68,-68.244864692665942,44.156742716319002,
776,68,-68.243913875802093,44.156298194542785,
777,68,-68.249296755148293,44.157011813608847,
778,68,-68.249860483264399,44.151258958668336,
779,68,-68.244276617365472,44.156507705177432,
780,68,-68.246333246821166,44.150518838444953,
781,68,-68.246480288285682,44.150562099695549,
782,68,-68.248888893927926,44.149627462348803,
783,68,-68.245727787825956,44.156021841459278,
784,68,-68.249111571624553,44.148470427828329,
785,68,-68.248406650609581,44.146880002479065,
786,68,-68.248946121255074,44.157711215670304,
787,68,-68.247776705724959,44.145987470285661,
788,68,-68.248692250552722,44.148481484185254,
789,68,-68.249802778243350,44.144793460254391,
790,68,-68.252010682012838,44.149945211311774,
791,68,-68.248427751044858,44.143814905389149,
792,68,-68.248284062793687,44.155224739305027,
793,68,-68.249040161600533,44.144755371416352,
794,68,-68.250417804087306,44.151787956652470,
795,68,-68.250185420726552,44.155468234829243,
796,68,-68.249411577834906,44.151560322789578,
797,68,-68.250942654606888,44.153698709226944,
798,68,-68.246432859231788,44.154603707563979,
799,68,-68.247746401269865,44.144046746025083,
800,68,-68.249636597724304,44.149431915590128,
801,68,-68.249168219806620,44.146667253201144,
802,68,-68.250111109442742,44.151334313561733,
803,68,-68.249415935209925,44.152233925492624,
804,68,-68.249581701375234,44.154769382812788,
805,68,-68.252339668786590,44.149829176961816,
806,68,-68.248136333634648,44.153933886914558,
807,68,-68.248262967184701,44.144001415789887,
808,68,-68.247449882081014,44.146283841171908,
809,68,-68.250111909896134,44.148295299469055,
810,68,-68.251787178213647,44.149610368189656,
811,68,-68.248029611063885,44.146889707426681,
812,68,-68.247102914529421,44.142803583000443,
813,68,-68.246487059779895,44.149712473692887,
814,68,-68.245005287828178,44.155071212088501,
815,68,-68.245889356359442,44.155391335903971,
816,68,-68.246331101917008,44.150775825294147,
817,68,-68.246837399966466,44.154343190957832,
818,68,-68.248642690004885,44.145633135238654,
819,68,-68.244750925153710,44.143802131690450,
820,68,-68.252332983314489,44.154915397129514,
821,68,-68.247350330858637,44.148501359340116,
822,68,-68.249942661873604,44.152938569668152,
823,68,-68.244892023448813,44.156209950140806,
824,68,-68.249269513145236,44.155299129854939,
825,68,-68.248230124990755,44.146980203525800,
826,68,-68.245912256382496,44.142523576264807,
827,68,-68.247264717439180,44.156341807729291,
828,68,-68.244382905971122,44.144937061353403,
829,68,-68.248197869839203,44.142640656260085,
830,68,-68.244112656986601,44.142641882007240,
831,68,-68.247566802978213,44.147556126990082,
832,68,-68.247084486359142,44.145428119647704,
833,68,-68.248359658320226,44.157029527082784,
834,68,-68.249645854220660,44.148228851289332,
835,68,-68.250446145876367,44.152368174342541,
836,68,-68.248840061262740,44.145552833521378,
837,68,-68.245864892436998,44.146783816760660,
838,68,-68.245000125768172,44.156898317166394,
839,68,-68.246111410885703,44.147621778497466,
840,68,-68.246821028282341,44.152944092966777,
841,68,-68.248027631458228,44.148309293886257,
842,68,-68.251979308497596,44.149709860242808,
843,68,-68.247800757634934,44.144664529421050,
844,68,-68.251684848474838,44.150538019653027,
845,68,-68.246982648144467,44.146044027233415,
846,68,-68.246872665251999,44.153236559122433,
847,68,-68.247973654552538,44.143587226517639,
848,68,-68.246763086380952,44.142301599953669,
849,68,-68.247137268473296,44.144946872763001,
850,68,-68.245339406710173,44.155448894573055,
851,68,-68.247319954819147,44.157586136058399,
852,68,-68.247471800942378,44.153504076928016,
853,68,-68.251382721410039,44.155303740055501,
854,68,-68.248518500314731,44.151565173047345,
855,68,-68.246689757810373,44.146438095180372,
856,68,-68.246618906345589,44.142241710773305,
857,68,-68.244467826572077,44.155901583699062,
858,68,-68.245387703905124,44.145004281358410,
859,68,-68.249602063805014,44.145930683070219,
860,68,-68.250152843778551,44.150097603692245,
861,68,-68.247919545303432,44.142589304062767,
862,68,-68.247871693987463,44.152553866252163,
863,68,-68.249045060956405,44.154889570163903,
864,68,-68.246478567121869,44.154174004455513,
865,68,-68.246522511765875,44.148009541769454,
866,68,-68.249006793475189,44.153105517181189,
867,68,-68.250112282450061,44.156551035837708,
868,68,-68.248632283031384,44.144514215899108,
869,68,-68.243472681760522,44.156937544735513,
870,68,-68.245538347015668,44.144584337049764,
871,68,-68.246496619087281,44.143465568401552,
872,68,-68.252187691002348,44.155052522743119,
873,68,-68.246168506445883,44.146229026289689,
874,68,-68.247698603617096,44.152219297019769,
875,68,-68.248762861799833,44.150301320586664,
876,68,-68.244341577987598,44.156219652993343,
877,68,-68.251036265207745,44.155792440200742,
878,68,-68.247669516039196,44.150048200909225,
879,68,-68.246547641081463,44.154684440280164,
880,68,-68.247819799272293,44.157886891602232,
881,68,-68.246800429577149,44.146442304414791,
882,68,-68.246167693318569,44.154287853296807,
883,68,-68.247992979318042,44.151861506917157,
884,68,-68.247220695178498,44.148299566128969,
885,68,-68.248267846783904,44.147291067928677,
886,68,-68.247501080592372,44.145137051427298,
887,68,-68.252428223239406,44.154663116584800,
888,68,-68.249629968792249,44.150708041424821,
889,68,-68.252107040950193,44.150890863677262,
890,68,-68.248963447765163,44.150944630486208,
891,68,-68.246065595079415,44.157971617111855,
892,68,-68.249854710875752,44.151790331951872,
893,68,-68.245852516217667,44.155603379256604,
894,68,-68.246837431171173,44.150070888840787,
895,68,-68.249172219637728,44.150180809557014,
896,68,-68.252029839442457,44.151487490084719,
897,68,-68.247540634672646,44.154947419796713,
898,68,-68.244113546377207,44.156801938261026,
899,68,-68.249423390161496,44.143587133050744,
900,68,-68.251102123173666,44.154814736218441,
901,68,-68.251969282822301,44.155437104806254,
902,68,-68.247108608814642,44.150870941650567,
903,68,-68.247309145456768,44.150527554600217,
904,68,-68.249351986069428,44.157132295420581,
905,68,-68.251443551196132,44.151361817867212,
906,68,-68.247438105904052,44.144461812424652,
907,68,-68.245415869617034,44.156735051214525,
908,68,-68.246580928570154,44.153843580240220,
909,68,-68.252840778467601,44.154923232752878,
910,68,-68.250424913777465,44.154086957412176,
911,68,-68.250104979503192,44.149584210040246,
912,68,-68.246777734676527,44.155614564486939,
913,68,-68.245308265051051,44.155031665827153,
914,68,-68.246126364261215,44.154500081030847,
915,68,-68.251680631191505,44.151508727513772,
916,68,-68.249961637835781,44.153295694111250,
917,68,-68.251244649942180,44.153976257550426,
918,68,-68.247197924009868,44.143564235021131,
919,68,-68.247826365017204,44.156864105213117,
920,68,-68.246803451285871,44.155736211297096,
921,68,-68.246757248733502,44.147811194711551,
922,68,-68.247885847308225,44.145769595141076,
923,68,-68.247722762481146,44.155951978519340,
924,68,-68.247590611266105,44.156171602431073,
925,68,-68.246240176299580,44.148946174459752,
926,68,-68.246515080154381,44.143736212590568,
927,68,-68.248473597913460,44.150200961442010,
928,68,-68.247320149988013,44.143390060712193,
929,68,-68.245612247666145,44.144091866707356,
930,68,-68.246908085543055,44.141808949072185,
931,68,-68.251461305998646,44.153324327816961,
932,68,-68.246475784950746,44.155139300717281,
933,68,-68.248201154505807,44.157487083422609,
934,68,-68.247559191147332,44.144093858569192,
935,68,-68.248382498121487,44.149712531375656,
936,68,-68.244795960659530,44.143532975809933,
937,68,-68.246953001815370,44.145229809104762,
938,68,-68.249025436114721,44.157443125994121,
939,68,-68.248278909429018,44.142463602593978,
940,68,-68.249370184177906,44.151714859329388,
941,68,-68.247736840987216,44.144792513626555,
942,68,-68.248447495759763,44.144156538298660,
943,68,-68.247552334897705,44.150019980857905,
944,68,-68.247190540782242,44.150414855632334,
945,68,-68.248413414876836,44.156814069015354,
946,68,-68.247399358113057,44.143110935237303,
947,68,-68.250946353688732,44.150173583513833,
948,68,-68.249748807349363,44.144982127960532,
949,68,-68.248105162786146,44.145702837793863,
950,68,-68.245211240904098,44.142059669365040,
951,68,-68.250111896037197,44.154280189659971,
952,68,-68.248792262222537,44.151284084983786,
953,68,-68.248898243698136,44.148941259474384,
954,68,-68.245340639524102,44.145550087813547,
955,68,-68.251898409212743,44.154080052580639,
956,68,-68.249441040387580,44.156386182141887,
957,68,-68.245925207576818,44.144973318155735,
958,68,-68.249034621682767,44.156172816911692,
959,68,-68.245993943112921,44.146958962077747,
960,68,-68.249611816759568,44.153493190148026,
961,68,-68.245096328863326,44.143131886605772,
962,68,-68.250432579685082,44.153724936633125,
963,68,-68.248048189531858,44.148643813100875,
964,68,-68.248324358256639,44.155034025026566,
965,68,-68.244694572475282,44.157729186152437,
966,68,-68.249899234492034,44.154772646023673,
967,68,-68.246998133561249,44.149900197290663,
968,68,-68.249022259892399,44.144917234247714,
969,68,-68.245149726243540,44.155823969461380,
970,68,-68.246563605610220,44.144980070939482,
971,68,-68.250640137969981,44.150185885505948,
972,68,-68.251231509860077,44.151707900911561,
973,68,-68.245802694969029,44.149381164214901,
974,68,-68.248723515947290,44.146626952830275,
975,68,-68.244878490889732,44.143018687967015,
976,68,-68.250987180918287,44.150084140459967,
977,68,-68.247636328427802,44.149081545627382,
978,68,-68.251192753846681,44.155409974190775,
979,68,-68.248319794619874,44.147193202727749,
980,68,-68.244770669981961,44.146875401111060,
981,68,-68.248119374768862,44.149274269119132,
982,68,-68.251621324132316,44.152149749055923,
983,68,-68.251518098421855,44.152551845118012,
984,68,-68.246740626198005,44.156607193811851,
985,68,-68.248832757189575,44.146636818113961,
986,68,-68.246088644613565,44.143809077603066,
987,68,-68.249888950006664,44.151609613766027,
988,68,-68.248203575275681,44.147582310430209,
989,68,-68.245117868943112,44.157219483710776,
990,68,-68.249006039471567,44.157008363636635,
991,68,-68.251027485176792,44.149590729442821,
992,68,-68.245882912373418,44.144012502195096,
993,68,-68.247498720806220,44.150995241767077,
994,68,-68.247647846024790,44.157661696042226,
995,68,-68.246391068913908,44.146180611760030,
996,68,-68.249719682187958,44.153861705110216,
997,68,-68.246104770640898,44.144360961938105,
998,68,-68.249388435245123,44.149143262773805,
999,68,-68.246335171102260,44.148649099578449,
1000,68,-68.246010872306897,44.143963369487039,
1001,68,-68.246234306089491,44.147405931215189,
1002,68,-68.248609251883636,44.147501405917467,
1003,68,-68.245832143147709,44.142209959624211,
1004,68,-68.252193853033702,44.151844434627264,
1005,68,-68.248196584719722,44.147115860797385,
1006,68,-68.248444571795062,44.154492285096126,
1007,68,-68.245789365918824,44.144093698658480,
1008,68,-68.246271829217562,44.144619100237264,
1009,68,-68.250053702183550,44.150974434382078,
1010,68,-68.244874469491151,44.145149360453274,
1011,68,-68.247234863913548,44.144861838735039,
1012,68,-68.246753316429533,44.157789826381304,
1013,68,-68.244577162408291,44.144038371875865,
1014,68,-68.247407408435947,44.152099233285867,
1015,68,-68.246070195353013,44.149489037133321,
1016,68,-68.245131837048632,44.155491223062597,
1017,68,-68.251158257305860,44.151174025479179,
1018,68,-68.245852091204256,44.145498713270911,
1019,68,-68.247337067618162,44.153092167271780,
1020,68,-68.247477185338255,44.156888339052045,
1021,68,-68.249156558339450,44.152887182284587,
1022,68,-68.246084520232898,44.154063884559889,
1023,68,-68.249219471886420,44.146785797848679,
1024,68,-68.247830690846854,44.143752099838139,
1025,68,-68.246868491912437,44.155851402728047,
1026,68,-68.252466029060201,44.154798239399611,
1027,68,-68.248048385509492,44.153155112524360,
1028,68,-68.247604276269101,44.145897980390146,
1029,68,-68.248533404220723,44.150090512661905,
1030,68,-68.251717280097637,44.151785520763269,
1031,68,-68.247015954948893,44.154859970498933,
1032,68,-68.247734040686339,44.154488953766759,
1033,68,-68.247733259668166,44.142298219473105,
1034,68,-68.247341111308970,44.148778894800671,
1035,68,-68.245656464788794,44.149121710560962,
1036,68,-68.245993635305808,44.143790402285958,
1037,68,-68.250922432288917,44.152059342968528,
1038,68,-68.247746109833656,44.146683358016730,
1039,68,-68.249033494221692,44.150721477310810,
1040,68,-68.247842259999402,44.147252264258498,
1041,68,-68.247779478436030,44.149418751345650,
1042,68,-68.250050547049170,44.148403147553154,
1043,68,-68.245048697310153,44.142259591939535,
1044,68,-68.249039321973044,44.152360141898271,
1045,68,-68.248810546757568,44.146327575159376,
1046,68,-68.249382433036885,44.156678342717441,
1047,68,-68.245153089328994,44.144571791015665,
1048,68,-68.245740852325753,44.157061117616479,
1049,68,-68.244340479732159,44.144746042574809,
1050,68,-68.248139006633608,44.152184082542931,
1051,68,-68.244901405337487,44.142062942868847,
1052,68,-68.248943953570915,44.146766366611416,
1053,68,-68.244477417859116,44.142597922382492,
1054,68,-68.248162533765935,44.154595645544873,
1055,68,-68.248520472263920,44.145645928373938,
1056,68,-68.245104524030296,44.144017239383516,
1057,68,-68.248804008087234,44.144619771418263,
1058,68,-68.245179292825696,44.142398731306628,
1059,68,-68.252442058918518,44.155152908659261,
1060,68,-68.247068699630518,44.143019560301411,
1061,68,-68.249752352730184,44.155990511627579,
1062,68,-68.249112993812901,44.145435079902256,
1063,68,-68.249343118392005,44.146278514351138,
1064,68,-68.247410464260895,44.157422539310687,
1065,68,-68.245023902948731,44.155195789337824,
1066,68,-68.247070451923321,44.147765267871762,
1067,68,-68.246414130273024,44.141993673478623,
1068,68,-68.245475566060463,44.155900412248059,
1069,68,-68.248358944754955,44.152075717713103,
1070,68,-68.246407703727527,44.153785498625894,
1071,68,-68.244831790932324,44.157270651655494,
1072,68,-68.250574368207538,44.156398588461741,
1073,68,-68.246908542619906,44.151380283456092,
1074,68,-68.251818047190511,44.154489794547032,
1075,68,-68.248282818660527,44.156326146437834,
1076,68,-68.248175954662429,44.152496535292983,
1077,68,-68.250196824883290,44.148645803421346,
1078,68,-68.248436489720120,44.156518000809683,
1079,68,-68.245697531264739,44.155175952452964,
1080,68,-68.250647109192755,44.154779634820216,
1081,68,-68.247570349364423,44.155484898648524,
1082,68,-68.246804150892899,44.150392194584185,
1083,68,-68.248797404218806,44.145331817078045,
1084,68,-68.252436804305489,44.151006271895710,
1085,68,-68.245565338745109,44.141617668316883,
1086,68,-68.246278569021911,44.142194410273987,
1087,68,-68.249969516847784,44.148627290962565,
1088,68,-68.249652776516996,44.145347775507616,
1089,68,-68.251117176702678,44.154597459103570,
1090,68,-68.248198979411654,44.143182842646354,
1091,68,-68.247992015283671,44.154729450371974,
1092,68,-68.247177464562697,44.146006125978829,
1093,68,-68.246741402602026,44.142012964836795,
1094,68,-68.245558193232966,44.156567173215933,
1095,68,-68.246726806373488,44.145903955520964,
1096,68,-68.247452922364914,44.154833408770855,
1097,68,-68.247560640314873,44.154710374735430,
1098,68,-68.246545443382331,44.150053653417046,
1099,68,-68.245697411539140,44.143683025852681,
1100,68,-68.249739941791915,44.152858325986244,
1101,68,-68.251529583403283,44.153701327167425,
1102,68,-68.250063585647979,44.156796227012137,
1103,68,-68.244285388075411,44.145758967247104,
1104,68,-68.245651477846138,44.156360434340456,
1105,68,-68.247260828362528,44.144986287256188,
1106,68,-68.248848041603367,44.143717655451610,
1107,68,-68.251421137211253,44.153565188959703,
1108,68,-68.248004517455342,44.148760850735584,
1109,68,-68.244571003068302,44.142277565290385,
1110,68,-68.250173701732763,44.153445983508675,
1111,68,-68.246190005360631,44.155534710257427,
1112,68,-68.247461161264710,44.157932067055128,
1113,68,-68.246133108849676,44.157893373415732,
1114,68,-68.245794819066248,44.144716704902635,
1115,68,-68.244596454717623,44.156872317612965,
1116,68,-68.248634311155570,44.157237231362672,
1117,68,-68.244663546651509,44.157530274721466,
1118,68,-68.248990348247446,44.155032996672446,
1119,68,-68.246643021016894,44.144356121978035,
1120,68,-68.246886454947060,44.147454194906913,
1121,68,-68.246056678857542,44.146013043185349,
1122,68,-68.243855149130582,44.156607651369541,
1123,68,-68.248825684948088,44.154498751414110,
1124,68,-68.248547860126621,44.156203976827385,
1125,68,-68.249072566127325,44.150078034746684,
1126,68,-68.246702687309096,44.143209401681872,
1127,68,-68.250588262416613,44.152616162987272,
1128,68,-68.247740510660890,44.149165605420080,
1129,68,-68.246796400948597,44.148711631501385,
1130,68,-68.247639029885534,44.143914007532715,
1131,68,-68.244557996172375,44.144300156569386,
1132,68,-68.251373462608058,44.150357126725169,
1133,68,-68.248055868029780,44.152558592682794,
1134,68,-68.244121987147253,44.142514159863822,
1135,68,-68.247365620456208,44.150113332609976,
1136,68,-68.244969663450945,44.145148810342391,
1137,68,-68.248103388399215,44.147482195844077,
1138,68,-68.248139117393634,44.153119344947527,
1139,68,-68.246183934306032,44.156996826432191,
1140,68,-68.247325981713345,44.149811397347605,
1141,68,-68.248244156056387,44.149117710065241,
1142,68,-68.249067203423351,44.151606338551630,
1143,68,-68.247578019829405,44.145416720927471,
1144,68,-68.249351767598512,44.146075836958403,
1145,68,-68.248478005630488,44.154035156509906,
1146,68,-68.250225378406924,44.156648067652156,
1147,68,-68.248895039527156,44.146263692709283,
1148,68,-68.248724774364746,44.156523970481203,
1149,68,-68.247831801579878,44.150510812592586,
1150,68,-68.249826306580303,44.144495770644710,
1151,68,-68.251271666660386,44.153648897240032,
1152,68,-68.247962388406108,44.149302352268819,
1153,68,-68.246269107806540,44.153868354432689,
1154,68,-68.249581630783894,44.146844238820336,
1155,68,-68.248326024988103,44.144086458643699,
1156,68,-68.247391120404302,44.150391912248097,
1157,68,-68.251210338349495,44.152096478985641,
1158,68,-68.247821559489125,44.148397907918650,
1159,68,-68.248977719364177,44.147679611546380,
1160,68,-68.248239375452215,44.152988942224226,
1161,68,-68.245578577415813,44.147281414980171,
1162,68,-68.251503111778732,44.153818355623514,
1163,68,-68.247437241260059,44.154005419942564,
1164,68,-68.245540864555892,44.142637145311937,
1165,68,-68.249663965272191,44.151284552375955,
1166,68,-68.246369387745233,44.144488808593167,
1167,68,-68.246447026464580,44.157229055800599,
1168,68,-68.247071728462174,44.146513179538658,
1169,68,-68.250143101024150,44.153728946084925,
1170,68,-68.248128409606920,44.146886753871399,
1171,68,-68.248553686980642,44.157542809742324,
1172,68,-68.250921708027647,44.149020892698104,
1173,68,-68.247029365720778,44.146221901244928,
1174,68,-68.250340783659226,44.154044165187656,
1175,68,-68.248360993665472,44.154444734513447,
1176,68,-68.249244686232146,44.145840705623186,
1177,68,-68.248196981057106,44.156947588482865,
1178,68,-68.244452453524957,44.157326634041340,
1179,68,-68.248797184002228,44.154688891874059,
1180,68,-68.249163677412696,44.155032688583560,
1181,68,-68.245748565444785,44.148605041298026,
1182,68,-68.245295186627743,44.145167254218165,
1183,68,-68.247692099191283,44.142944675860690,
1184,68,-68.250045638659287,44.149746967264662,
1185,68,-68.248470718747399,44.145455841608566,
1186,68,-68.248832537717476,44.150454898375870,
1187,68,-68.248400723360135,44.154869196179277,
1188,68,-68.250893372900578,44.150819113927639,
1189,68,-68.249751206276812,44.148174919841040,
1190,68,-68.252332644800902,44.155167743721336,
1191,68,-68.247899417235544,44.147619558232236,
1192,68,-68.244881115985606,44.142750538179484,
1193,68,-68.247702704937069,44.143587504252821,
1194,68,-68.251594752042649,44.154037343648781,
1195,68,-68.247320321865573,44.151887394933169,
1196,68,-68.247550727753264,44.156059491314807,
1197,68,-68.248366684314419,44.154131266574723,
1198,68,-68.248309650938779,44.150469347890692,
1199,68,-68.249325356092982,44.144795331622504,
1200,68,-68.251915493809747,44.153346375281103,
1201,68,-68.247910868640588,44.151768296793477,
1202,68,-68.248666964497602,44.147117286083187,
1203,68,-68.243884398320120,44.157001273962180,
1204,68,-68.246505954619295,44.157136039865861,
1205,68,-68.251285461051339,44.155698695230910,
1206,68,-68.245505611904662,44.147417136093452,
1207,68,-68.249124792704720,44.154281445933634,
1208,68,-68.245372385680582,44.156129033675825,
1209,68,-68.249873711265025,44.156664748840683,
1210,68,-68.250268070482832,44.150686350578326,
1211,68,-68.248378118608798,44.143568790277016,
1212,68,-68.251394575228346,44.155688564070488,
1213,68,-68.248948095269100,44.153388881448905,
1214,68,-68.248429654310939,44.153726613437925,
1215,68,-68.247434633658827,44.147925731682221,
1216,68,-68.251175019328002,44.155907534504081,
1217,68,-68.248945464257076,44.148167457959573,
1218,68,-68.251825430639485,44.150795676173857,
1219,68,-68.248816031102024,44.151022239528402,
1220,68,-68.245592116940259,44.155680299071321,
1221,68,-68.248524982923300,44.151675312806731,
1222,68,-68.245076802239737,44.145455924216265,
1223,68,-68.248489931717813,44.155957905260550,
1224,68,-68.245727537790344,44.155012260466265,
1225,68,-68.249697302585901,44.152063527351174,
1226,68,-68.249607091439429,44.151141870336460,
1227,68,-68.248714897281047,44.152119055074536,
1228,68,-68.249493031635154,44.146103353287685,
1229,68,-68.249758173627527,44.155833666822332,
1230,68,-68.247383928182728,44.155771990136031,
1231,68,-68.247659136513903,44.155026620766023,
1232,68,-68.250970964423402,44.148711363637972,
1233,68,-68.244366569502233,44.157623866477536,
1234,68,-68.249010009451581,44.149065099294887,
1235,68,-68.248031240907778,44.145494334459954,
1236,68,-68.248659623193873,44.142840169141891,
1237,68,-68.252123473823303,44.149273535039640,
1238,68,-68.249617514390025,44.156824421821113,
1239,68,-68.248314027481570,44.145043672255895,
1240,68,-68.246848943811187,44.151178249309680,
1241,68,-68.248407759334441,44.150991689902128,
1242,68,-68.249622846373768,44.157336354710424,
1243,68,-68.247957456926713,44.144018703863594,
1244,68,-68.246197882800402,44.154976451550056,
1245,68,-68.244768916398016,44.144566535911224,
1246,68,-68.244498310343999,44.144130442811104,
1247,68,-68.248185645683918,44.150630888111380,
1248,68,-68.247207155020249,44.143891507225135,
1249,68,-68.247596258984117,44.154418383784559,
1250,68,-68.246352255804084,44.156867255196346,
1251,68,-68.246994514699225,44.147435836691670,
1252,68,-68.246109809406732,44.157219252113464,
1253,68,-68.250230614526970,44.150028911533127,
1254,68,-68.245720970583818,44.142145519030407,
1255,68,-68.243916774306115,44.156431365292633,
1256,68,-68.244358099623923,44.143993367121993,
1257,68,-68.248549740362250,44.152409402712749,
